,eolica,nuclear,carbon,ciclo_combinado,hidraulica,solar_fotovoltaica,solar_termica,cogeneracion,exportacion_andorra,exportacion_marruecos,exportacion_portugal,exportacion_francia,importacion_francia,importacion_portugal,importacion_marruecos,importacion_andorra,target
382,10463.4188967,7060.8912083,1256.0840417,2181.7760833,3738.7672917,2566.785136,407.2586381,1568.3215425,-50.085,-270.4541667,-298.3796667,-2426.248,412.4828333,2023.4143333,18.8666667,0.0,79.95083333333334
383,11812.9195,7061.6863333,996.8439167,2293.9995417,4321.8096667,1255.9722932,69.8156607,1552.8147655,-52.8383333,-293.2916667,-142.0725833,-2484.23075,622.32875,1621.4345833,14.5,0.0,65.54333333333334
384,13284.0500357,7061.6589583,741.607625,2005.028375,4687.65425,1622.3039693,39.9972,1459.7013932,-51.0354167,-300.5125,-415.063625,-3304.4320833,511.0149583,1267.538375,9.7833333,0.0,62.99458333333334
385,12458.0146248,7060.35175,696.0588333,1795.6759583,5298.3036667,1704.9578814,148.9659706,1352.9630785,-51.17375,-366.0291667,-981.31925,-3066.40075,598.6319583,837.2322917,10.4583333,0.0,51.03541666666666
386,10902.685381,7061.353875,589.871375,1832.4892917,4358.3679583,2176.5547667,308.1795536,1025.8804769,-48.7429167,-391.9291667,-546.4055,-3100.871875,691.189125,1283.1145417,9.2333333,0.0,24.00125
387,7254.3826981,7067.6450833,260.4249583,2255.7226667,3231.6474583,2440.0351618,346.3772437,990.9426019,-50.8983333,-426.95,-44.239875,-3239.8184167,608.8624167,2541.7340417,13.0541667,0.0,29.58583333333333
388,7114.4420847,7071.9595833,238.3662083,2214.821375,2633.58375,2194.1607933,470.0237917,812.1076797,-44.3208333,-486.05,-459.1931667,-3108.3116667,549.2667917,1699.0642083,0.0458333,0.0,17.166666666666668
389,2372.9932118,7071.985,464.024,3925.4484167,4175.9767083,3070.4633983,565.39095,1178.7450597,-40.14375,-297.5791667,-1100.8928333,-1292.3602083,960.6055,646.0604167,9.4375,0.0,78.73583333333333
390,2793.4291627,7063.5467083,588.1012917,3470.2872083,5434.9605,3224.4749717,608.1678381,1510.7103926,-50.26375,-102.8041667,-584.500875,-1170.8426667,414.0164167,979.294625,49.5916667,0.0,107.6625
391,8245.9497355,7072.53275,321.9588333,2164.87225,3567.88025,2896.273561,565.252003,1162.0899334,-49.1345833,-210.3083333,-1361.683625,-1295.1736667,1297.762625,834.841625,18.725,0.0,39.85625
392,9896.3389133,7070.2497917,316.2090833,1850.949,3667.496625,1666.3962096,93.4408175,1008.1486005,-51.3679167,-300.7791667,-524.73375,-1631.44225,879.899625,1709.3750833,7.2958333,0.0,16.235
393,13135.5725189,6781.06775,318.7781667,1231.3231667,3037.284,1850.0041381,200.5217389,866.7143053,-47.9279167,-536.8125,-294.454125,-2629.1822917,435.042625,2368.72125,0.0,0.0,5.895416666666667
394,7037.189133,6463.5890833,268.2733333,1802.7702083,3036.77025,2585.3394833,320.0876742,769.8235776,-51.54,-564.9708333,-169.598625,-1523.6530417,967.2404583,2705.5416667,0.0,0.0,1.5245833333333332
395,6723.9954096,6481.674625,454.1920417,1959.7165417,3256.746875,1659.5649469,154.9973429,824.2199432,-44.9954167,-495.0458333,-598.951625,-1378.8895833,1330.9661667,1693.124375,0.0,0.0,9.254583333333334
396,4121.988185,6815.4151667,533.498375,5281.9068333,5739.7933333,1655.5200515,35.9170278,1430.8726413,-44.9045833,-492.6166667,-628.5385,-2143.517125,539.1581667,1450.901625,0.0,0.0,112.94208333333334
397,2883.3605486,7096.6732083,611.1713333,5520.5730417,6463.4807083,2771.4445165,461.4051266,1913.453144,-49.4675,-320.6875,-641.3283333,-1474.413,440.3395417,1229.7456667,52.2916667,0.0,136.43666666666667
398,2751.3644211,7107.131,616.81425,4222.1526667,5811.9689167,2987.1844409,468.3535734,2014.6575903,-51.4875,-251.0875,-666.0383333,-180.4440833,1553.7483333,823.0107917,61.4083333,0.0,114.21791666666668
399,1846.3944469,7111.41675,346.9075,5512.914625,6019.4677917,2932.6009491,528.861259,2019.3483988,-46.9825,-269.3833333,-348.5625417,-1663.5949583,1181.233375,1387.9408333,62.7375,0.0,109.02083333333331
400,3555.8121438,7110.4222083,242.3469167,3179.8610417,5537.023,2685.8479734,501.5697206,1833.4038869,-52.5425,-179.5083333,-762.8107083,-2021.3138333,456.7937917,763.1679583,68.8458333,0.0,101.89875
401,12710.1626238,5706.4657083,176.1104167,2013.7864167,3199.9941667,1889.2688531,126.9069325,1271.7981531,-56.2179167,-179.2208333,-410.7579583,-2881.82475,221.4785,2264.026125,17.2375,0.0,21.839583333333334
402,15601.6903841,5018.3223333,247.5697083,1769.6621667,3469.6289583,869.6127038,29.7176667,1207.1193857,-50.3204167,-230.5666667,-601.8737917,-2830.8191667,205.375875,1876.734125,14.425,0.0,10.2025
403,12478.8446096,6243.7569167,303.0040417,2707.6357083,4329.33575,2645.1256068,150.6852845,1874.1274523,-53.2325,-166.6333333,-832.298375,-2061.5439167,75.7302083,903.008625,12.6208333,0.0,89.98583333333333
404,8704.1365816,7095.4804167,595.387625,2913.9094167,6284.1124583,2344.5043528,312.9374119,2094.9719645,-54.6729167,-272.1791667,-967.3594167,-1476.0959583,204.5390417,1205.3417083,84.9125,0.0,106.44125
405,8243.5815543,7101.64925,653.721125,3225.9319583,6137.7563333,1895.8311388,122.6052147,1991.8554659,-53.63,-276.3625,-809.0965417,-989.85675,1257.9782083,920.0781667,13.375,0.0,85.27291666666666
406,6178.4126262,7103.0480417,600.5519583,3277.7918333,6651.1124583,3161.2099099,441.8742,2089.7162755,-57.07,-216.9625,-1022.1960833,-605.3292083,1464.0476667,694.6542917,12.9875,0.0,92.28583333333334
407,6295.7272214,7103.43025,542.035375,3440.05075,6804.9969028,2811.7169679,335.1304683,1986.4148688,-52.1616667,-237.8916667,-935.3435833,-616.606125,1225.6889583,706.395125,7.4375,0.0,89.32333333333334
408,7518.3746832,7107.3835833,250.1667917,2125.481625,5845.941125,3067.1700357,364.6976021,1453.4428618,-55.8120833,-232.2,-690.2034167,-1513.985,131.9989167,1333.976875,14.3625,0.0,50.70583333333334
409,11943.8020833,7094.44,257.8425417,1475.13125,3331.92925,2200.9780145,300.930175,1285.7036389,-55.66625,-50.6875,-1190.687125,-1452.946625,332.698875,985.11675,41.2333333,0.0,21.184166666666663
410,16642.9284028,6357.3604583,279.4258333,1509.54625,4089.2556818,1610.3113527,76.1024444,1297.4536181,-60.1333333,-98.6083333,-750.5082083,-2031.4070417,12.698125,1443.1441667,32.6416667,0.0,13.221666666666666
411,16268.149,6341.666,297.5515417,1197.3153333,3937.561175,1913.0573427,34.4454889,1200.6467212,-58.565,-259.7791667,-261.6545417,-1703.376375,73.254125,2033.8655833,10.2208333,0.0,5.08125
412,14855.1136174,6447.2720833,308.425125,1850.3746667,4273.7799167,2843.8956156,375.0594767,1274.0769711,-61.6491667,-167.6875,-127.1683333,-1777.7330833,17.2477083,1759.3156667,18.3708333,0.0,23.00333333333333
413,15412.8401667,7093.7865833,332.819875,1724.784375,4393.0210833,3183.0910112,503.0252825,1316.9446742,-62.8866667,-198.625,-831.6455833,-1702.5152917,63.739375,882.173125,12.0833333,0.0,34.848333333333336
414,11291.7128879,7111.6880417,362.2285,3508.6849167,5238.0506667,2768.4709921,222.0695297,1767.3452109,-60.3141667,-177.9125,-639.8154167,-1793.6201667,47.4872917,1033.5209583,20.8375,0.0,92.32166666666666
415,11139.2955008,7125.1835833,282.9736667,1840.3622083,4539.856875,3104.5813313,282.5795778,1528.1614695,-64.56,-134.1541667,-528.15675,-2120.470875,2.939375,1197.6530833,19.3916667,0.0,57.08291666666667
416,12044.5718659,7122.261625,258.3369167,1850.7585417,4218.9220833,3842.5744786,743.1382745,1313.860315,-61.0145833,-65.3,-1837.0862083,-2321.3184583,68.667875,442.769,32.5708333,0.0,38.43375
417,12907.3153917,7126.7072083,356.2525417,2729.634625,5436.3341667,3887.8997345,736.0512886,1581.2884277,-61.1445833,-231.5875,-1456.959625,-1576.7072917,311.3625833,566.65725,14.6166667,0.0,72.46166666666666
418,9783.0932733,7123.1220833,448.4457083,4222.9669167,6589.330125,3204.0291893,543.6708048,1758.7716901,-66.3904167,-154.4625,-871.6141667,-1712.8848333,731.9822917,1222.949,15.3833333,0.0,88.94208333333334
419,9177.1198969,7124.090625,566.7967917,3672.7283333,6868.1794167,3866.8682223,664.766621,1836.6867743,-65.78125,-95.0625,-805.9860833,-1821.0210833,690.872375,1102.9677083,21.5625,0.0,91.12916666666666
420,12973.5222083,7122.2128333,560.88525,2905.8117917,6689.1656667,2785.8630242,242.2430764,1776.1465446,-62.0558333,-84.9833333,-1189.6120833,-1614.37475,63.2882917,487.194125,25.1416667,0.0,66.48208333333334
421,14107.7605,7124.0745833,383.1866667,2469.3337083,5918.9295,3941.5882535,630.3010737,1514.5985679,-61.5775,-132.3166667,-1539.7565417,-1602.2521667,49.4433333,453.2782917,20.7416667,0.0,45.68416666666667
422,12580.5269637,7122.5477917,257.4309583,2006.8205417,4509.421125,4328.0718757,716.1479667,1406.0066917,-61.4108333,-106.2625,-1581.6173333,-1956.2320833,20.9267083,532.8251667,36.5041667,0.0,41.9325
423,9597.7447765,7122.3382083,255.4117917,2803.8389583,4464.8614167,4252.720464,686.4501836,1497.9058444,-61.1154167,-40.5708333,-1338.069375,-1836.1333333,48.2347917,852.442,36.9708333,0.0,71.10416666666667
424,6462.5627411,7120.7954583,528.071875,5303.8556667,6541.4134583,4088.0315326,573.2469918,2053.6654904,-63.0529167,-178.0041667,-349.645375,-1687.0060417,250.0425417,1091.489625,20.2541667,0.0,135.18
425,8731.2203763,7120.5140417,633.611875,4746.6572083,6121.6156667,4404.2987421,615.3342872,2260.7499444,-58.1066667,-309.05,-779.5297083,-1622.6450833,59.3562917,502.6635417,17.0708333,0.0,127.42208333333332
426,8958.6475627,7108.4885833,584.714125,3920.916625,5807.16125,4265.2032605,639.4886569,2397.3123364,-60.9116667,-311.3041667,-720.8688333,-1472.3542083,185.1438333,895.38425,9.7666667,0.0,127.08
427,4738.299057,7113.38075,747.045625,5995.1472083,5852.4794167,4341.9902754,755.5577207,2498.2225417,-61.3845833,-246.5,-372.780125,-1323.6038333,380.3089583,1238.737875,35.9083333,0.0,137.32375
428,2593.603597,7122.704125,822.9572917,6687.392875,6025.129625,4630.2655206,766.9082741,2540.6300615,-57.5495833,-164.0625,-558.7375417,-1059.4633333,663.6555833,847.93875,24.125,0.0,139.9275
429,7758.1012256,7126.6342083,579.3625,3090.2732083,4035.2255833,4746.0766425,784.157417,2409.4837679,-54.6991667,-423.4,-1005.7245833,-2146.2535833,35.0995417,739.0072917,19.3833333,0.0,123.29
430,11754.5309717,7123.153625,280.6830833,2636.4455833,2717.4546667,4437.2372025,858.2153577,2181.9015035,-51.7941667,-230.3291667,-1865.3086667,-2462.1320833,34.3427917,337.80675,22.975,0.0,79.42958333333333
431,11512.5441349,7123.611625,552.527875,3103.380625,3542.645125,3987.5626078,808.9343636,2487.7748229,-56.4558333,-402.2083333,-877.96625,-1837.0532917,106.95125,1171.37575,12.5333333,0.0,136.30916666666667
432,7842.7355701,7124.4671667,794.795,6197.25075,5350.0865,2131.558898,90.8034333,2527.5935191,-61.9283333,-484.7375,-279.716625,-1599.5448333,137.400875,1495.2366667,7.8583333,0.0,137.2525
433,7150.3354546,7120.1629167,954.1837083,6594.7164167,5168.5526667,2161.1220669,84.9469887,2556.2882134,-62.8416667,-490.0666667,-225.0242083,-1510.1870833,173.1870833,1938.189375,6.1416667,0.0,138.2575
434,5732.882836,7119.9635833,999.2154583,7311.3675833,4519.1942917,3605.2998889,807.9882236,2617.1714528,-33.71375,-422.1583333,-413.7085833,-1823.18475,345.950375,1426.3457083,12.7625,0.0,144.83958333333334
435,5314.2541533,7126.6657083,851.0099167,7034.5174583,4615.992,3815.4441935,524.8356397,2654.9112844,-22.99125,-386.4708333,-278.705375,-1923.428875,185.1056667,1920.0795833,12.325,0.0,141.30666666666667
436,6538.7942708,7127.218,444.6709167,4722.7574167,3398.286625,3831.3511681,418.4823675,2523.9387719,-20.1104167,-345.6916667,-190.5370417,-2176.9791667,18.5794583,1864.1685,12.5583333,0.0,131.8033333333333
437,6126.8055725,6759.0239583,301.9399583,4666.041625,3193.006125,3487.7190993,300.5529473,2471.8408231,-18.9220833,-124.0833333,-460.9779167,-2058.4812917,52.4741667,921.8724583,110.25,0.0,137.72166666666666
438,6380.573375,7085.0522917,450.765125,6807.7006667,3822.8389583,4139.6453445,789.8911221,2560.1778931,-21.7670833,-281.4333333,-372.0694583,-1555.4492083,100.0795833,1263.0029167,61.3041667,0.0,146.58083333333337
439,9022.1433452,7124.365,391.9272083,6614.2055,3354.217625,3104.8765918,366.9774724,2596.4327808,-21.7375,-325.975,-515.9795833,-1807.7103333,64.161625,1011.8098333,90.475,0.0,142.66875000000002
440,4876.9567197,7123.5522917,605.886,8528.675875,3646.7649583,3652.3386898,415.510669,2635.5558778,-21.4483333,-353.0625,-729.2083333,-1274.42,351.7518333,866.3732083,82.2875,0.0,145.94041666666666
441,2466.8793538,7127.5017917,880.708875,8351.6565,3749.0254167,4541.46988,656.6291127,2698.9721,-21.3408333,-336.8333333,-741.891125,-926.1789583,593.9069167,880.0764167,85.9125,0.0,144.04125
442,5632.3172025,7131.5991667,711.5671667,5962.816875,3106.116875,3668.4552248,301.2451333,2747.4818902,-20.6841667,-415.3791667,-689.999625,-599.5366667,1018.62525,940.5017083,84.0375,0.0,134.61875
443,4548.0919511,6888.1644167,376.7875833,3928.2090417,2888.6988333,3307.6757064,239.645756,2636.1378397,-17.9066667,-336.6,-1530.959875,-8.0032917,3063.2734583,160.0408333,35.7875,0.0,128.29125
444,4984.9416146,7123.5406667,298.261,4401.9749583,2544.424875,3435.2803647,57.1169721,2572.7276804,-16.5745833,-135.9333333,-2013.16775,-624.4042917,1572.4671667,94.9582917,101.1958333,0.0,122.89875
445,5893.28131,7124.4084583,603.8775417,6281.6280833,2876.3166667,3287.867247,125.3469222,2621.1666396,-16.8741667,-404.075,-1357.2714167,-345.2956667,1153.420625,489.438375,7.6041667,0.0,135.71
446,2991.0532024,7121.8917917,799.4867917,8552.2405417,3487.46375,3396.3856017,291.7931976,2598.1186361,-19.28125,-422.8541667,-732.0025,-1244.05975,183.8760417,966.271,21.2333333,0.0,151.03333333333333
447,2568.3901752,6782.6738333,908.8919583,8786.2800417,3500.5844583,3855.3084163,567.9672139,2670.5357444,-19.8420833,-385.5208333,-811.43875,-1320.6180833,430.4315417,750.5667917,13.5208333,0.0,144.24583333333334
448,6212.0255,6128.158625,703.568,6902.0635,3177.1620833,3640.7951881,777.276895,2697.8270399,-20.3520833,-221.7083333,-519.665375,-1228.299875,534.56025,1036.8972083,48.8666667,0.0,140.34041666666667
449,3076.3408059,6133.0378333,661.73675,8425.3220417,3851.3084167,4554.8800231,890.4189693,2686.0822881,-20.1545833,-177.0333333,-1318.0922083,-797.2230417,1143.5990417,326.519,24.6291667,0.0,149.10375
450,4439.1653471,6135.0298333,596.5988333,5944.5245,3488.751125,3409.0355156,319.689521,2559.0339075,-18.9654167,-268.2208333,-1981.7773333,-61.3862917,1768.5508333,14.5940417,44.675,0.0,142.1625
451,14351.2906667,6133.6588333,487.8785417,2724.5483333,1881.6738333,3938.0416756,611.2454287,2270.0706806,-18.21625,-293.7166667,-3365.7815833,-1959.7310833,25.0540833,2.403,32.2166667,0.0,104.67375
452,16629.124,6132.5780417,613.6360417,3023.0493333,1958.803125,4918.3264777,1024.9849276,2558.5536031,-22.88,-319.8625,-2795.274375,-2011.2584583,5.802875,75.145375,24.3,0.0,118.93625
453,13236.685528,6129.514375,621.0434583,3894.2520833,2688.9399583,5449.3468878,1056.4584532,2618.450456,-22.2358333,-211.3166667,-2142.7337083,-1892.6403333,33.6473333,108.223625,79.5583333,0.0,133.13958333333332
454,7726.8241158,6130.7720833,663.7542083,7767.0240833,3519.4602917,5182.9320831,1050.2344901,2660.3519925,-48.6958333,-138.0916667,-1453.0562083,-1754.9862917,45.2426667,135.8520833,42.4958333,0.0,145.94
455,8806.6034288,6131.2005417,840.4413333,7464.4765833,3590.6701667,5226.7466897,1070.5809873,2753.5509876,-59.1929167,-353.4291667,-1866.1924167,-1780.5436667,39.7920833,47.1390833,9.7875,0.0,142.16916666666663
456,7580.5386578,6133.3101667,857.2456667,7463.335875,3509.6730417,5143.3609294,1093.5086662,2701.8884956,-54.7020833,-214.1958333,-1917.3562917,-1922.669875,23.8235833,111.136375,23.4125,0.0,142.33375
457,4216.3026768,6400.7380833,744.6658333,6069.814,3723.7365833,4978.9108791,766.0494264,2646.478125,-55.2225,-133.6625,-1379.0537917,-1781.59625,103.0126667,345.5157917,98.1375,0.0,138.64625
458,2628.9108668,7056.5837917,730.9765417,8179.5689167,3898.6004167,2434.0220198,79.0251229,2663.9414957,-51.95625,-91.8041667,-1372.6524583,-2036.5027917,84.2402083,206.3515833,151.15,0.0,144.12875
459,6292.9948127,7113.2844583,759.504,9134.4416667,3563.6878333,2425.3977403,105.3366883,2688.8090203,-51.2629167,-134.075,-1230.9605833,-2029.933875,32.017125,188.644,94.5125,0.0,147.31666666666666
460,13984.8798333,7118.1647917,570.9242917,2401.9541667,2119.7435263,3206.4195974,352.4804182,2571.8876441,-52.1920833,-235.2041667,-1427.877,-1729.3700417,69.519125,669.1613333,80.7916667,0.0,119.07
461,16314.0179583,7106.276,569.7620417,1586.2842083,2283.9613333,2728.8096036,186.4394554,2462.3059013,-51.2791667,-166.825,-1729.4190417,-2271.4133333,14.1877917,246.783375,20.0875,0.0,98.85416666666669
462,17085.30875,7103.0594583,576.77775,815.166125,2171.767125,2510.232791,234.876358,2321.0482855,-48.15875,-195.6166667,-1526.9032917,-2240.7732083,25.3114167,255.4730833,13.3541667,0.0,71.08083333333333
463,16114.6025091,7104.1652083,583.4872083,908.6254583,1888.1740833,4568.6518105,828.234832,2074.5493808,-34.295,-288.2541667,-2518.1905417,-2057.29775,60.108,36.175625,13.3958333,0.0,43.6525
464,14401.4447381,7021.625125,524.7647917,1067.966125,1829.5,3638.1369615,593.4061737,1772.3212345,-30.6820833,-368.8416667,-2421.0085,-2855.771875,4.0229583,34.7959167,13.5583333,0.0,32.36375
465,7439.5091911,7096.2789167,496.4954167,2001.24575,2594.936625,5061.8729913,953.3152857,2052.6590556,-7.87125,-123.4375,-2657.0174167,-2398.4155833,208.3975833,110.0210833,20.9333333,0.0,79.76041666666667
466,11890.7799573,7109.8429583,573.328,1396.526,2210.212625,4465.1104795,720.4305789,1857.8979288,-24.3641667,-393.55,-1918.9229167,-1280.0103333,907.514625,99.6909583,6.0083333,0.0,35.65375
467,10568.8144725,7114.302875,597.7957083,2783.0059167,2589.0517917,5205.3903578,1148.2386613,2028.9088843,-20.7220833,-296.6333333,-2558.771125,-1954.4095,188.246125,19.818875,5.6875,0.0,69.59208333333333
468,3798.6526267,6805.4853333,588.360375,5325.284875,3939.2134583,5699.816096,1147.5249229,2634.8706955,-33.39625,-475.2416667,-1863.49375,-1622.5356667,243.52975,171.423125,1.3125,0.0,131.98875
469,9598.4250417,7070.38975,587.4289167,2332.9392083,2769.6860833,5179.3413012,873.624655,2479.1182696,-44.1383333,-297.8291667,-1941.035875,-1980.78425,241.153625,233.2086667,10.0416667,0.0,86.25875
470,11638.0511123,7089.469,586.02975,2063.5091667,2611.13125,3943.7390209,591.416725,2406.6938877,-40.7570833,-171.9375,-1664.551375,-2622.8199583,258.4237917,285.2827917,19.3541667,0.0,71.59
471,7531.6285417,7099.259,501.3723333,2156.0265417,3093.4502083,3731.7597401,458.4760634,2520.5105615,-19.6316667,-96.1041667,-1223.8929167,-2142.7903333,225.3384167,379.0663333,29.2291667,0.0,101.55666666666669
472,3661.3015215,7099.6885833,505.503375,4182.82975,2745.036875,5317.1474069,1251.2542151,2477.521,-22.3004167,-69.5041667,-1890.1199583,-2533.366375,101.8272083,69.9227917,30.9166667,0.0,96.45625
473,2948.7094365,7093.00375,546.4740833,5428.96425,3483.8502917,5670.4708073,1064.5066326,2655.4662148,-15.37875,-191.1708333,-1843.984625,-1714.5144167,198.9405,163.1746667,95.1416667,0.0041667,121.43041666666666
474,2312.8571335,7084.9475,527.7862083,5386.9627917,3465.307125,5855.5733241,1067.4755176,2659.6943356,-19.5083333,-419.0833333,-1034.3229167,-1708.8545833,607.7368333,498.94225,3.0375,0.0179167,118.8475
475,5167.2083544,7086.3936667,587.76275,3289.2067917,3004.46875,5906.2382251,1149.8150908,2536.761218,-21.44,-163.5708333,-2498.3243333,-327.5515417,1098.751875,102.4785833,59.5875,0.0,100.8425
476,8437.4452669,7080.273625,557.7905,2073.2735417,2583.7552083,5319.8863927,953.2070282,2501.3348994,-21.6220833,-133.4083333,-2640.7568333,-1099.4495417,849.6122083,142.1151667,18.8125,0.0,82.31875000000001
477,10497.1302923,7077.4006667,542.9415,2089.4697917,2481.8765833,4083.8324265,514.4774452,2202.7900445,-9.5704167,-99.6916667,-2564.4524583,-873.4111667,758.6047083,93.4165417,21.2875,0.03625,60.79083333333333
478,6748.1760809,7057.5393333,463.3755833,1712.4577917,2029.7265,5351.7259174,1260.9665807,1860.4820949,-24.2579167,-228.2333333,-2219.257,-1094.38575,1701.7016667,162.4720417,24.15,0.0,42.16458333333333
479,10983.6243157,6735.9103043,459.3627826,1542.3846522,1492.3205652,4709.9712888,917.6989166,1644.0311779,-22.9621739,-212.6782609,-2001.2359565,-2579.9781304,177.4394783,87.694913,27.5391304,0.0,33.334583333333335
480,6875.811081,6985.4813333,513.79325,3710.4005952,2964.5675417,5803.712184,980.2666991,2395.9103487,-7.9795833,-319.7666667,-2377.96825,-1778.1694167,46.5252083,39.3479167,5.1083333,0.0045833,105.19625
481,4386.6262253,7082.8946667,501.474375,4246.6445417,3535.2030417,6027.5291197,1188.9016731,2600.748875,-22.5116667,-59.6583333,-2093.825625,-1577.8753333,117.8027917,121.884125,75.1625,0.0058333,109.35875
482,8566.9273214,7081.0765,497.7975,1945.0033333,2680.4984167,5545.1476424,1130.7115073,2325.1138281,-18.7645833,-48.1791667,-1904.3042083,-1679.353,78.2044167,196.5935417,67.5458333,0.0045833,64.09208333333333
483,10654.4103483,7054.9678333,487.854,1557.6131667,2442.3154583,4993.5269241,956.3488681,1905.5675142,-18.4254167,-144.1333333,-1904.8245833,-1726.538625,54.9937917,187.8664167,26.2458333,0.0016667,30.26458333333333
484,15339.440625,5655.1201667,503.8537917,1526.08225,2214.7000417,4111.5765231,586.9500561,1679.9155864,-10.6195833,-422.6958333,-1734.7862083,-2030.732375,48.4759167,244.7849167,0.0125,0.0025,20.66583333333333
485,11521.5882222,5639.5956667,460.2440417,1706.4501667,1746.307875,4408.1791368,928.1011188,1675.3683501,-24.76,-507.375,-2192.6450833,-1102.1927917,118.5045,44.0337083,0.0,0.0,29.47375
486,9704.6000074,5741.8752083,444.2962083,1886.6070417,1473.7132917,5188.3205625,1292.2441991,1579.7668614,-27.5625,-377.2166667,-2559.9842083,-1085.8073333,64.333875,0.0033333,6.1625,0.0,18.815
487,6723.0515252,6969.572375,454.524125,2853.2991667,2943.3087917,6185.7899257,1089.8238993,1834.8963193,-11.3004167,-149.3666667,-2615.17275,-1075.5243333,81.9075417,22.713625,36.425,0.0,64.87333333333333
488,10317.0671442,7078.1392917,484.1137917,1741.5363333,2362.183875,5501.5584347,974.7270774,1960.5904238,-19.3108333,-190.725,-2313.1715417,-1363.807875,5.613625,37.9972917,20.4208333,0.0,60.634166666666665
489,5548.6296957,7080.2679167,502.14825,2386.4373333,3267.8547917,6605.7845657,1395.0407419,2276.2569116,-22.80375,-85.425,-1836.643875,-1497.63675,92.013,163.6651667,98.1916667,0.0,108.11
490,5142.9377527,7077.1915,479.5749583,2697.1863333,2520.907625,6322.7663996,1156.2338706,2159.4343337,-16.305,-110.2375,-2590.9797083,-2074.6609583,296.5276667,13.2265,109.6666667,0.0,97.08291666666666
491,3030.5307759,7028.13725,468.362875,3852.4541667,2135.1516667,5925.0587539,1381.0901182,2028.7394536,-27.84,-312.0458333,-2282.9747917,-2527.7517917,271.5465833,5.4382917,42.1541667,0.0,101.64083333333332
492,2672.0335739,7065.6142917,458.621125,3893.7884583,2488.1464167,6229.718535,1233.3126874,2031.2325855,-25.20375,-262.6875,-2362.064625,-2285.586375,208.4495833,14.2085833,39.6875,0.0,86.80666666666667
493,2476.5708767,7016.6464167,449.5417917,3856.470625,2031.6505417,5531.2907919,949.0903768,2013.1155548,-23.9595833,-283.2208333,-2055.701,-1956.8664167,352.6677917,41.8511667,97.6958333,0.0,72.82833333333333
494,4408.7810542,7046.0516667,425.3294583,2892.85825,1823.1864583,5399.5507814,1071.6996991,1994.6328756,-16.08,-346.8,-2351.7020417,-298.3577917,1209.1944583,8.71625,9.7166667,0.03875,50.72708333333333
495,5429.4286893,7045.2198333,316.9912917,2789.6772917,2672.6342917,6474.7992181,1328.5110898,2263.851025,-17.5670833,-309.3583333,-2037.8125833,-1137.245875,500.6794583,114.3604167,37.2208333,0.0579167,92.35166666666667
496,12729.0542571,7039.366375,323.2300833,1888.4117083,1624.9425833,4761.9152041,829.0444221,2021.3180155,-18.6404167,-285.2708333,-2130.7605417,-2483.4042917,246.9863333,68.8476667,40.4458333,0.0,38.65208333333333
497,10604.9604832,6994.5774167,331.9932083,1913.0586786,1914.0829167,5688.7698958,1317.3077298,2078.7191582,-16.5495833,-190.0041667,-1947.7808333,-2007.2610417,194.8424583,79.5867083,59.6291667,0.0,67.92375
498,12301.5632762,7035.3561667,293.947625,1222.9577917,1861.4357917,5146.0229707,1032.234515,2068.4246127,-23.3379167,-217.7541667,-2029.2640833,-1863.924,179.0551667,53.86125,59.3708333,0.0,46.392500000000005
499,10941.9236613,6975.1550833,267.5257083,1611.1225833,1615.9355833,5896.1725794,1397.0137902,1790.4213775,-29.3483333,-354.6875,-2388.0055,-2817.7545833,161.25525,1.384125,8.5916667,0.0,21.06458333333333
500,7594.0389001,6842.960125,245.3144583,2186.939875,1470.0974167,5504.7148531,1340.5679355,1770.6287412,-24.84,-369.5833333,-2018.6074583,-2412.8824583,166.9927083,71.658,10.45,0.0,40.22416666666667
501,8525.5282468,6061.9049583,285.6179167,2162.2094167,2174.102625,6807.7932724,1302.7275539,2218.7713521,-18.4016667,-322.775,-1685.7142917,-1974.2,207.696875,105.5966667,38.925,0.0041667,79.08166666666666
502,7949.1207418,6058.1562083,343.5370417,2767.4274167,2222.9840833,6775.7196627,1245.9853752,2523.3028417,-18.7945833,-181.3416667,-1723.7613333,-1718.9524583,403.0215417,196.1522083,81.6291667,0.0,101.84958333333331
503,5207.761521,6055.087875,367.124625,4111.4694583,2213.166875,6377.9711688,1077.0526261,2539.6813,-24.5829167,-111.6083333,-1791.4381667,-938.7110833,846.796875,182.917,133.3208333,0.0,113.69666666666666
504,3161.0780872,6047.042375,421.9987917,5500.1840417,2479.9297917,6374.9343761,1159.2379338,2568.3488246,-25.0854167,-83.5083333,-1431.059125,-1059.6330417,523.0595417,204.699125,116.9208333,0.0,114.68375
505,6222.7815958,6040.6753333,390.731375,4677.514125,2422.6022917,5522.3434381,710.7539191,2582.7954592,-21.4283333,-34.675,-1815.2775417,-1131.3128333,235.4179167,81.8184167,97.6875,0.0,100.4425
506,6486.7170814,6038.7722083,259.668875,2784.572125,2004.7138333,5099.7103152,1020.6092288,2360.475504,-29.435,-3.9291667,-1839.394125,-930.24,380.0710417,155.9465,263.5291667,0.0,78.00875
507,7628.2044911,5994.0047917,250.3896667,2605.615125,1331.3510833,5278.0396337,1366.7952554,2161.4470256,-16.0408333,-9.7916667,-1947.6987083,-1809.5744167,43.958375,100.73375,189.5041667,0.0,48.95125
